booking_id,booking_date,checkin_date,room_type,num_guests,lead_time,canceled,no_show
BKG2462871,2022-08-08,2022-09-04,Deluxe,2,27,0,0
BKG2469889,2022-08-30,2022-09-04,Deluxe,1,5,0,0
BKG2465378,2022-08-26,2022-09-04,Standard,1,9,0,0
BKG2463482,2022-08-06,2022-09-04,Suite,1,29,0,0
BKG2463336,2022-08-19,2022-09-04,Deluxe,3,16,0,0
BKG2462334,2022-08-29,2022-09-04,Deluxe,2,6,0,1
BKG2463645,2022-08-10,2022-09-04,Deluxe,2,25,1,0
BKG2464604,2022-08-27,2022-09-04,Standard,1,8,0,0
BKG2464128,2022-08-18,2022-09-04,Deluxe,1,17,0,0
BKG2461097,2022-08-30,2022-09-04,Suite,3,5,0,1
BKG2467993,2022-08-23,2022-09-04,Deluxe,2,12,1,0
BKG2463907,2022-08-24,2022-09-04,Standard,1,11,0,0
BKG2464208,2022-08-09,2022-09-04,Suite,3,26,0,0
BKG2466663,2022-08-12,2022-09-04,Deluxe,2,23,1,0
BKG2462169,2022-08-30,2022-09-04,Suite,3,5,0,0
BKG2463470,2022-08-26,2022-09-04,Deluxe,3,9,0,0
BKG2462791,2022-08-30,2022-09-04,Standard,1,5,0,0
BKG2467574,2022-08-14,2022-09-04,Suite,3,21,0,0
BKG2467607,2022-08-20,2022-09-04,Suite,1,15,1,0
BKG2466271,2022-08-25,2022-09-04,Standard,3,10,1,0
BKG2467763,2022-08-20,2022-09-04,Suite,3,15,0,0
BKG2464702,2022-08-18,2022-09-04,Standard,3,17,0,0
BKG2468755,2022-08-13,2022-09-04,Deluxe,3,22,0,0
BKG2462719,2022-08-12,2022-09-04,Standard,1,23,0,0
BKG2466341,2022-08-31,2022-09-04,Standard,3,4,0,0
BKG2464805,2022-09-02,2022-09-04,Deluxe,2,2,0,0
BKG2461189,2022-08-24,2022-09-04,Standard,2,11,0,0
BKG2464675,2022-09-03,2022-09-04,Standard,3,1,1,0
BKG2462819,2022-08-17,2022-09-04,Deluxe,3,18,0,0
BKG2468287,2022-08-09,2022-09-04,Suite,2,26,0,0
BKG2463466,2022-08-19,2022-09-04,Deluxe,2,16,1,0
BKG2466240,2022-08-27,2022-09-04,Deluxe,1,8,0,0
BKG2469521,2022-08-30,2022-09-04,Standard,3,5,1,0
BKG2468285,2022-08-25,2022-09-04,Deluxe,1,10,0,0
BKG2462273,2022-08-08,2022-09-04,Standard,3,27,0,0
BKG2466343,2022-08-18,2022-09-04,Suite,3,17,0,0
BKG2461067,2022-08-14,2022-09-04,Suite,1,21,1,0
BKG2463361,2022-09-03,2022-09-04,Deluxe,3,1,0,0
BKG2465216,2022-08-21,2022-09-04,Suite,2,14,0,0
BKG2467413,2022-08-31,2022-09-04,Suite,1,4,0,1
BKG2461901,2022-08-13,2022-09-04,Standard,2,22,0,0
BKG2462870,2022-08-12,2022-09-04,Suite,2,23,0,0
BKG2462854,2022-08-20,2022-09-04,Suite,2,15,0,0
BKG2466540,2022-08-29,2022-09-04,Deluxe,3,6,0,0
BKG2461594,2022-08-06,2022-09-04,Standard,2,29,0,0
BKG2461346,2022-08-22,2022-09-04,Suite,3,13,0,0
BKG2466719,2022-08-24,2022-09-04,Suite,2,11,0,0
BKG2469380,2022-08-09,2022-09-04,Deluxe,3,26,0,0
BKG2467105,2022-08-11,2022-09-04,Deluxe,3,24,0,0
BKG2466790,2022-08-27,2022-09-04,Deluxe,3,8,0,0
BKG2466997,2022-08-06,2022-09-04,Suite,1,29,0,0
BKG2463290,2022-08-22,2022-09-04,Suite,3,13,0,0
BKG2466387,2022-08-16,2022-09-04,Deluxe,2,19,0,0
BKG2463195,2022-08-22,2022-09-04,Suite,1,13,0,0
BKG2463878,2022-08-31,2022-09-04,Standard,2,4,0,0
BKG2464222,2022-08-29,2022-09-04,Suite,3,6,1,0
BKG2462519,2022-08-25,2022-09-04,Deluxe,1,10,1,0
BKG2469279,2022-08-16,2022-09-04,Standard,2,19,0,0
BKG2479637,2022-08-31,2022-09-05,Standard,3,5,0,0
BKG2478352,2022-08-10,2022-09-05,Standard,1,26,1,0
BKG2478021,2022-08-27,2022-09-05,Deluxe,2,9,1,0
BKG2477997,2022-08-18,2022-09-05,Standard,1,18,0,0
BKG2475167,2022-08-17,2022-09-05,Suite,2,19,1,0
BKG2472007,2022-09-01,2022-09-05,Suite,3,4,0,0
BKG2472746,2022-08-11,2022-09-05,Standard,2,25,0,0
BKG2479236,2022-08-21,2022-09-05,Deluxe,3,15,1,0
BKG2477646,2022-08-13,2022-09-05,Suite,1,23,1,0
BKG2477094,2022-08-12,2022-09-05,Deluxe,2,24,0,0
BKG2477527,2022-08-07,2022-09-05,Standard,3,29,0,0
BKG2473634,2022-08-24,2022-09-05,Deluxe,1,12,0,0
BKG2476329,2022-08-31,2022-09-05,Suite,3,5,1,0
BKG2473907,2022-08-13,2022-09-05,Standard,3,23,0,0
BKG2473924,2022-08-20,2022-09-05,Deluxe,3,16,0,0
BKG2472874,2022-08-30,2022-09-05,Standard,1,6,0,0
BKG2475644,2022-08-22,2022-09-05,Suite,3,14,0,0
BKG2477499,2022-08-24,2022-09-05,Deluxe,2,12,0,0
BKG2478979,2022-09-04,2022-09-05,Standard,1,1,0,0
BKG2479552,2022-08-30,2022-09-05,Suite,3,6,0,0
BKG2475493,2022-08-11,2022-09-05,Standard,1,25,0,0
BKG2472585,2022-08-13,2022-09-05,Suite,3,23,0,0
BKG2476118,2022-08-16,2022-09-05,Standard,3,20,0,0
BKG2474017,2022-08-26,2022-09-05,Standard,1,10,0,0
BKG2471057,2022-08-22,2022-09-05,Deluxe,2,14,0,0
BKG2472753,2022-09-02,2022-09-05,Standard,1,3,0,1
BKG2472384,2022-08-18,2022-09-05,Suite,3,18,0,0
BKG2471909,2022-08-30,2022-09-05,Standard,1,6,0,1
BKG2476716,2022-08-09,2022-09-05,Suite,3,27,0,0
BKG2473996,2022-08-20,2022-09-05,Suite,2,16,0,0
BKG2479497,2022-08-26,2022-09-05,Suite,2,10,0,0
BKG2475623,2022-08-25,2022-09-05,Suite,3,11,0,0
BKG2479930,2022-09-02,2022-09-05,Suite,2,3,0,0
BKG2476778,2022-08-28,2022-09-05,Standard,3,8,0,0
BKG2475630,2022-08-31,2022-09-05,Suite,3,5,0,1
BKG2473105,2022-09-02,2022-09-05,Deluxe,3,3,1,0
BKG2474964,2022-09-03,2022-09-05,Standard,2,2,1,0
BKG2474890,2022-08-20,2022-09-05,Deluxe,2,16,0,1
BKG2473640,2022-09-03,2022-09-05,Suite,3,2,0,0
BKG2474579,2022-08-28,2022-09-05,Standard,3,8,1,0
BKG2475380,2022-08-14,2022-09-05,Standard,2,22,1,0
BKG2476710,2022-08-17,2022-09-05,Suite,3,19,1,0
BKG2476585,2022-09-02,2022-09-05,Deluxe,3,3,0,0
BKG2477768,2022-08-10,2022-09-05,Suite,3,26,0,0
BKG2476307,2022-08-16,2022-09-05,Suite,1,20,0,0
BKG2472205,2022-08-22,2022-09-05,Standard,3,14,0,0
BKG2471277,2022-08-29,2022-09-05,Standard,1,7,0,0
BKG2478093,2022-08-21,2022-09-05,Standard,2,15,1,0
BKG2479359,2022-08-10,2022-09-05,Suite,3,26,0,1
BKG2479795,2022-08-09,2022-09-05,Suite,2,27,0,0
BKG2472854,2022-08-21,2022-09-05,Standard,1,15,0,0
BKG2475949,2022-08-19,2022-09-05,Suite,1,17,1,0
BKG2476700,2022-08-22,2022-09-05,Suite,3,14,0,0
BKG2475390,2022-08-29,2022-09-05,Standard,3,7,0,0
BKG2472381,2022-08-13,2022-09-05,Suite,1,23,0,0
BKG2476795,2022-08-21,2022-09-05,Deluxe,3,15,0,0
BKG2473069,2022-08-23,2022-09-05,Suite,1,13,0,0
BKG2473267,2022-08-30,2022-09-05,Suite,1,6,0,0
BKG2475461,2022-09-02,2022-09-05,Standard,1,3,0,0
BKG2473782,2022-08-15,2022-09-05,Suite,3,21,0,0
BKG2476194,2022-08-11,2022-09-05,Suite,2,25,0,0
BKG2471906,2022-08-08,2022-09-05,Suite,3,28,0,0
BKG2479332,2022-08-26,2022-09-05,Suite,2,10,0,0
BKG2471711,2022-08-28,2022-09-05,Standard,2,8,0,0
BKG2471865,2022-08-26,2022-09-05,Standard,1,10,0,0
BKG2472490,2022-08-07,2022-09-05,Suite,3,29,0,0
BKG2472670,2022-09-02,2022-09-05,Standard,2,3,0,0
BKG2478308,2022-09-04,2022-09-05,Suite,1,1,1,0
BKG2479567,2022-09-03,2022-09-05,Deluxe,1,2,0,0
BKG2479485,2022-09-01,2022-09-05,Deluxe,3,4,0,0
BKG2473904,2022-08-30,2022-09-05,Suite,3,6,0,0
BKG2487480,2022-08-29,2022-09-06,Suite,2,8,0,0
BKG2483793,2022-08-21,2022-09-06,Deluxe,1,16,0,0
BKG2484169,2022-08-14,2022-09-06,Standard,3,23,0,0
BKG2489499,2022-08-25,2022-09-06,Deluxe,3,12,0,0
BKG2487376,2022-08-08,2022-09-06,Standard,1,29,0,0
BKG2487902,2022-08-08,2022-09-06,Deluxe,2,29,1,0
BKG2485572,2022-08-16,2022-09-06,Standard,1,21,0,0
BKG2485964,2022-08-11,2022-09-06,Deluxe,1,26,0,0
BKG2484511,2022-08-17,2022-09-06,Deluxe,1,20,0,0
BKG2484996,2022-08-24,2022-09-06,Deluxe,2,13,0,0
BKG2482944,2022-08-21,2022-09-06,Suite,3,16,0,0
BKG2484307,2022-09-01,2022-09-06,Suite,3,5,1,0
BKG2484186,2022-08-25,2022-09-06,Suite,3,12,0,0
BKG2483216,2022-08-28,2022-09-06,Deluxe,1,9,0,0
BKG2484134,2022-08-15,2022-09-06,Deluxe,3,22,0,0
BKG2483735,2022-08-29,2022-09-06,Deluxe,3,8,0,0
BKG2485521,2022-08-21,2022-09-06,Deluxe,1,16,0,0
BKG2482716,2022-08-19,2022-09-06,Deluxe,2,18,0,0
BKG2484351,2022-09-02,2022-09-06,Suite,1,4,0,1
BKG2486096,2022-09-04,2022-09-06,Standard,3,2,0,0
BKG2488025,2022-09-03,2022-09-06,Deluxe,2,3,0,0
BKG2489426,2022-08-08,2022-09-06,Standard,3,29,0,1
BKG2489872,2022-08-19,2022-09-06,Suite,2,18,0,0
BKG2483157,2022-08-29,2022-09-06,Suite,3,8,0,0
BKG2485261,2022-08-17,2022-09-06,Standard,3,20,0,0
BKG2484824,2022-08-08,2022-09-06,Suite,2,29,0,0
BKG2488412,2022-08-27,2022-09-06,Deluxe,2,10,1,0
BKG2487893,2022-08-09,2022-09-06,Suite,2,28,0,0
BKG2481504,2022-08-16,2022-09-06,Deluxe,1,21,0,0
BKG2481587,2022-08-20,2022-09-06,Standard,1,17,0,0
BKG2482046,2022-08-23,2022-09-06,Suite,2,14,0,0
BKG2481752,2022-08-12,2022-09-06,Suite,2,25,0,0
BKG2489136,2022-08-16,2022-09-06,Standard,2,21,0,0
BKG2484956,2022-09-02,2022-09-06,Suite,1,4,0,0
BKG2484582,2022-09-01,2022-09-06,Standard,3,5,0,0
BKG2481078,2022-08-14,2022-09-06,Suite,1,23,0,0
BKG2485569,2022-08-31,2022-09-06,Standard,1,6,0,0
BKG2489376,2022-08-14,2022-09-06,Suite,2,23,0,0
BKG2481477,2022-08-19,2022-09-06,Suite,1,18,0,0
BKG2481382,2022-08-10,2022-09-06,Suite,2,27,0,0
BKG2487531,2022-09-04,2022-09-06,Suite,1,2,1,0
BKG2487015,2022-09-05,2022-09-06,Standard,1,1,0,0
BKG2487062,2022-08-19,2022-09-06,Suite,2,18,0,0
BKG2487967,2022-09-03,2022-09-06,Deluxe,1,3,0,0
BKG2483166,2022-08-26,2022-09-06,Suite,2,11,0,1
BKG2488191,2022-08-19,2022-09-06,Suite,3,18,0,0
BKG2487514,2022-08-30,2022-09-06,Deluxe,3,7,0,0
BKG2487094,2022-08-17,2022-09-06,Suite,2,20,0,0
BKG2483643,2022-08-17,2022-09-06,Deluxe,2,20,0,0
BKG2481863,2022-08-10,2022-09-06,Standard,2,27,0,0
BKG2483072,2022-08-08,2022-09-06,Suite,2,29,0,0
BKG2484492,2022-08-20,2022-09-06,Deluxe,1,17,0,0
BKG2483663,2022-08-31,2022-09-06,Deluxe,2,6,1,0
BKG2483727,2022-08-27,2022-09-06,Standard,1,10,0,0
BKG2481847,2022-08-28,2022-09-06,Suite,2,9,0,1
BKG2486327,2022-09-02,2022-09-06,Suite,2,4,0,0
BKG2486227,2022-08-15,2022-09-06,Suite,1,22,0,0
BKG2488760,2022-09-03,2022-09-06,Deluxe,2,3,0,0
BKG2484201,2022-08-30,2022-09-06,Standard,3,7,0,0
BKG2485682,2022-09-01,2022-09-06,Standard,1,5,0,0
BKG2484672,2022-08-10,2022-09-06,Deluxe,3,27,0,0
BKG2487994,2022-08-20,2022-09-06,Standard,2,17,0,0
BKG2487749,2022-08-24,2022-09-06,Standard,2,13,0,0
BKG2484737,2022-08-20,2022-09-06,Standard,1,17,0,0
BKG2485560,2022-08-30,2022-09-06,Deluxe,2,7,0,0
BKG2487846,2022-08-15,2022-09-06,Deluxe,2,22,1,0
BKG2484983,2022-08-21,2022-09-06,Suite,1,16,1,0
BKG2488082,2022-08-29,2022-09-06,Standard,1,8,0,0
BKG2489110,2022-08-22,2022-09-06,Standard,3,15,0,0
BKG2483036,2022-08-08,2022-09-06,Suite,3,29,0,0
BKG2482233,2022-08-29,2022-09-06,Standard,1,8,0,0
BKG2484426,2022-08-30,2022-09-06,Suite,2,7,0,0
BKG2481135,2022-09-02,2022-09-06,Deluxe,3,4,0,0
BKG2486422,2022-08-13,2022-09-06,Suite,2,24,0,0
BKG2482934,2022-09-04,2022-09-06,Suite,1,2,0,0
BKG2486660,2022-08-12,2022-09-06,Deluxe,1,25,0,0
BKG2484081,2022-08-31,2022-09-06,Suite,1,6,1,0
BKG2486758,2022-09-04,2022-09-06,Suite,1,2,0,0
BKG2481124,2022-08-08,2022-09-06,Standard,3,29,0,0
BKG2483994,2022-08-18,2022-09-06,Standard,3,19,0,0
BKG2486300,2022-08-26,2022-09-06,Standard,2,11,1,0
BKG2485099,2022-08-28,2022-09-06,Deluxe,3,9,0,0
BKG2485592,2022-09-05,2022-09-06,Deluxe,3,1,0,0
BKG2482080,2022-08-24,2022-09-06,Deluxe,2,13,0,0
BKG2485080,2022-08-24,2022-09-06,Standard,2,13,0,0
BKG2486802,2022-08-12,2022-09-06,Deluxe,1,25,1,0
BKG2491162,2022-08-14,2022-09-07,Deluxe,1,24,0,0
BKG2497573,2022-08-21,2022-09-07,Standard,2,17,0,0
BKG2493499,2022-08-11,2022-09-07,Deluxe,2,27,0,0
BKG2495314,2022-08-29,2022-09-07,Suite,2,9,0,0
BKG2494256,2022-09-02,2022-09-07,Standard,1,5,0,0
BKG2496629,2022-08-18,2022-09-07,Standard,3,20,0,0
BKG2493131,2022-09-02,2022-09-07,Deluxe,1,5,0,0
BKG2492636,2022-08-29,2022-09-07,Standard,1,9,0,0
BKG2492445,2022-08-25,2022-09-07,Standard,2,13,0,0
BKG2493358,2022-09-01,2022-09-07,Standard,3,6,1,0
BKG2499132,2022-08-25,2022-09-07,Suite,3,13,0,0
BKG2493026,2022-08-25,2022-09-07,Standard,1,13,0,0
BKG2494262,2022-08-16,2022-09-07,Deluxe,1,22,1,0
BKG2497548,2022-08-13,2022-09-07,Suite,1,25,0,0
BKG2494403,2022-08-14,2022-09-07,Standard,2,24,0,0
BKG2495664,2022-08-26,2022-09-07,Deluxe,2,12,1,0
BKG2493715,2022-08-25,2022-09-07,Deluxe,3,13,0,0
BKG2493039,2022-08-18,2022-09-07,Suite,1,20,0,0
BKG2492241,2022-09-01,2022-09-07,Deluxe,2,6,0,0
BKG2496897,2022-08-25,2022-09-07,Standard,2,13,0,0
BKG2493379,2022-08-29,2022-09-07,Suite,1,9,0,0
BKG2493630,2022-08-24,2022-09-07,Deluxe,2,14,1,0
BKG2494407,2022-08-28,2022-09-07,Suite,3,10,0,0
BKG2493722,2022-09-05,2022-09-07,Suite,1,2,0,0
BKG2492274,2022-09-01,2022-09-07,Suite,3,6,0,0
BKG2494344,2022-08-28,2022-09-07,Suite,3,10,0,1
BKG2492689,2022-08-14,2022-09-07,Suite,2,24,1,0
BKG2496980,2022-09-04,2022-09-07,Suite,3,3,1,0
BKG2497990,2022-08-17,2022-09-07,Standard,2,21,0,0
BKG2495282,2022-08-25,2022-09-07,Deluxe,2,13,0,0
BKG2494984,2022-08-29,2022-09-07,Suite,3,9,0,0
BKG2498777,2022-08-17,2022-09-07,Standard,1,21,0,0
BKG2499304,2022-09-01,2022-09-07,Standard,2,6,0,0
BKG2496603,2022-08-14,2022-09-07,Deluxe,3,24,0,0
BKG2496590,2022-08-21,2022-09-07,Standard,2,17,0,0
BKG2494654,2022-08-10,2022-09-07,Suite,1,28,0,0
BKG2498652,2022-08-24,2022-09-07,Standard,3,14,0,0
BKG2493788,2022-08-09,2022-09-07,Standard,1,29,0,0
BKG2491600,2022-09-02,2022-09-07,Suite,3,5,0,0
BKG2491772,2022-08-17,2022-09-07,Standard,2,21,0,0
BKG2509191,2022-08-25,2022-09-08,Suite,1,14,0,0
BKG2507453,2022-08-14,2022-09-08,Suite,3,25,0,0
BKG2504701,2022-09-04,2022-09-08,Standard,3,4,0,0
BKG2501583,2022-08-15,2022-09-08,Suite,2,24,0,1
BKG2509850,2022-08-25,2022-09-08,Deluxe,3,14,0,0
BKG2507467,2022-08-14,2022-09-08,Standard,2,25,0,0
BKG2501514,2022-09-03,2022-09-08,Deluxe,1,5,1,0
BKG2504438,2022-08-20,2022-09-08,Standard,3,19,0,0
BKG2506315,2022-09-06,2022-09-08,Standard,3,2,0,0
BKG2509681,2022-08-18,2022-09-08,Standard,3,21,1,0
BKG2509413,2022-09-06,2022-09-08,Suite,2,2,0,0
BKG2503760,2022-08-22,2022-09-08,Standard,1,17,0,0
BKG2502231,2022-08-30,2022-09-08,Standard,1,9,0,0
BKG2504398,2022-08-14,2022-09-08,Deluxe,2,25,0,0
BKG2502608,2022-08-12,2022-09-08,Deluxe,1,27,0,0
BKG2503021,2022-09-01,2022-09-08,Deluxe,1,7,0,0
BKG2506151,2022-08-13,2022-09-08,Deluxe,2,26,1,0
BKG2509162,2022-09-07,2022-09-08,Deluxe,2,1,0,0
BKG2506492,2022-08-14,2022-09-08,Suite,3,25,1,0
BKG2503971,2022-08-30,2022-09-08,Standard,2,9,0,1
BKG2505816,2022-08-14,2022-09-08,Standard,1,25,0,0
BKG2503813,2022-09-07,2022-09-08,Deluxe,2,1,0,0
BKG2502509,2022-08-16,2022-09-08,Deluxe,1,23,0,0
BKG2502988,2022-08-22,2022-09-08,Standard,2,17,0,0
BKG2508070,2022-08-18,2022-09-08,Suite,3,21,0,0
BKG2501508,2022-08-27,2022-09-08,Suite,3,12,0,0
BKG2508302,2022-08-22,2022-09-08,Suite,3,17,0,0
BKG2506002,2022-08-10,2022-09-08,Standard,2,29,0,0
BKG2506262,2022-08-23,2022-09-08,Suite,2,16,0,0
BKG2501441,2022-08-25,2022-09-08,Suite,2,14,0,0
BKG2508354,2022-08-30,2022-09-08,Deluxe,1,9,0,0
BKG2508385,2022-09-04,2022-09-08,Standard,1,4,0,0
BKG2502970,2022-08-28,2022-09-08,Deluxe,2,11,0,0
BKG2505429,2022-08-31,2022-09-08,Deluxe,1,8,0,0
BKG2506248,2022-08-29,2022-09-08,Suite,1,10,1,0
BKG2506422,2022-08-25,2022-09-08,Standard,1,14,0,0
BKG2508831,2022-09-02,2022-09-08,Suite,3,6,0,0
BKG2508518,2022-08-26,2022-09-08,Suite,2,13,0,0
BKG2508646,2022-08-29,2022-09-08,Standard,1,10,0,0
BKG2505281,2022-08-25,2022-09-08,Deluxe,1,14,1,0
BKG2514305,2022-08-23,2022-09-09,Deluxe,3,17,0,0
BKG2517661,2022-09-01,2022-09-09,Suite,3,8,0,0
BKG2514948,2022-08-19,2022-09-09,Deluxe,2,21,0,0
BKG2514082,2022-08-21,2022-09-09,Deluxe,3,19,0,0
BKG2511241,2022-08-27,2022-09-09,Standard,1,13,0,0
BKG2516344,2022-09-06,2022-09-09,Deluxe,2,3,0,0
BKG2513312,2022-08-30,2022-09-09,Deluxe,3,10,0,0
BKG2516803,2022-09-06,2022-09-09,Standard,2,3,0,0
BKG2513049,2022-08-31,2022-09-09,Standard,3,9,0,0
BKG2518181,2022-09-03,2022-09-09,Suite,3,6,0,0
BKG2512777,2022-08-11,2022-09-09,Deluxe,3,29,1,0
BKG2514358,2022-08-23,2022-09-09,Deluxe,1,17,0,0
BKG2518424,2022-08-27,2022-09-09,Suite,3,13,0,0
BKG2514555,2022-08-24,2022-09-09,Deluxe,2,16,1,0
BKG2514162,2022-08-22,2022-09-09,Standard,2,18,0,0
BKG2512551,2022-08-28,2022-09-09,Deluxe,2,12,0,0
BKG2514092,2022-08-12,2022-09-09,Standard,2,28,0,0
BKG2518356,2022-08-22,2022-09-09,Deluxe,2,18,0,0
BKG2512701,2022-09-01,2022-09-09,Standard,2,8,0,0
BKG2518368,2022-08-23,2022-09-09,Standard,1,17,0,0
BKG2518499,2022-08-15,2022-09-09,Suite,2,25,0,0
BKG2516223,2022-08-15,2022-09-09,Standard,1,25,0,0
BKG2512734,2022-08-30,2022-09-09,Deluxe,2,10,0,0
BKG2511115,2022-08-25,2022-09-09,Deluxe,2,15,1,0
BKG2517075,2022-09-07,2022-09-09,Standard,1,2,1,0
BKG2512819,2022-09-05,2022-09-09,Standard,2,4,0,0
BKG2513341,2022-08-19,2022-09-09,Standard,1,21,0,0
BKG2513663,2022-08-29,2022-09-09,Standard,3,11,0,0
BKG2518130,2022-09-04,2022-09-09,Deluxe,2,5,1,0
BKG2511374,2022-08-28,2022-09-09,Deluxe,3,12,0,1
BKG2512497,2022-08-28,2022-09-09,Standard,3,12,0,0
BKG2515636,2022-08-14,2022-09-09,Standard,1,26,0,0
BKG2521199,2022-08-18,2022-09-10,Deluxe,3,23,0,0
BKG2524435,2022-08-31,2022-09-10,Standard,1,10,0,1
BKG2521452,2022-08-13,2022-09-10,Standard,3,28,0,0
BKG2521662,2022-08-22,2022-09-10,Suite,2,19,0,0
BKG2524385,2022-08-21,2022-09-10,Standard,2,20,0,0
BKG2521336,2022-08-19,2022-09-10,Deluxe,1,22,1,0
BKG2525503,2022-08-13,2022-09-10,Standard,2,28,0,0
BKG2524582,2022-09-04,2022-09-10,Standard,3,6,0,0
BKG2529187,2022-08-17,2022-09-10,Suite,3,24,0,0
BKG2527232,2022-08-30,2022-09-10,Deluxe,2,11,1,0
BKG2527827,2022-08-20,2022-09-10,Standard,2,21,0,0
BKG2526467,2022-08-24,2022-09-10,Suite,2,17,0,0
BKG2526399,2022-08-12,2022-09-10,Deluxe,2,29,0,0
BKG2523560,2022-08-18,2022-09-10,Deluxe,2,23,0,0
BKG2527661,2022-08-18,2022-09-10,Standard,2,23,0,0
BKG2523087,2022-08-18,2022-09-10,Standard,3,23,1,0
BKG2523865,2022-08-16,2022-09-10,Standard,2,25,0,0
BKG2525325,2022-08-28,2022-09-10,Suite,3,13,0,0
BKG2522222,2022-09-03,2022-09-10,Standard,2,7,0,0
BKG2521969,2022-08-29,2022-09-10,Deluxe,3,12,0,0
BKG2526037,2022-08-31,2022-09-10,Standard,1,10,0,0
BKG2522709,2022-08-25,2022-09-10,Suite,1,16,1,0
BKG2528672,2022-08-26,2022-09-10,Standard,2,15,0,0
BKG2524586,2022-08-24,2022-09-10,Deluxe,2,17,1,0
BKG2527012,2022-08-23,2022-09-10,Suite,1,18,0,0
BKG2523231,2022-08-29,2022-09-10,Suite,2,12,0,0
BKG2525889,2022-08-13,2022-09-10,Suite,3,28,0,0
BKG2523475,2022-08-20,2022-09-10,Standard,1,21,0,0
BKG2522319,2022-08-15,2022-09-10,Suite,2,26,0,0
BKG2528309,2022-08-30,2022-09-10,Suite,3,11,0,0
BKG2525888,2022-08-25,2022-09-10,Deluxe,2,16,0,0
BKG2527487,2022-08-21,2022-09-10,Deluxe,2,20,0,0
BKG2527983,2022-09-03,2022-09-10,Deluxe,2,7,0,0
BKG2525331,2022-09-07,2022-09-10,Standard,1,3,0,0
BKG2529601,2022-09-07,2022-09-10,Suite,3,3,0,0
BKG2528615,2022-08-23,2022-09-10,Deluxe,1,18,1,0
BKG2522575,2022-08-21,2022-09-10,Suite,1,20,1,0
BKG2524973,2022-09-04,2022-09-10,Suite,1,6,0,0
BKG2523616,2022-09-01,2022-09-10,Standard,3,9,0,0
BKG2525029,2022-08-29,2022-09-10,Standard,2,12,0,0
BKG2523396,2022-08-20,2022-09-10,Standard,1,21,1,0
BKG2522753,2022-08-13,2022-09-10,Standard,3,28,0,0
BKG2524536,2022-08-16,2022-09-10,Deluxe,2,25,0,0
BKG2525342,2022-08-12,2022-09-10,Standard,1,29,0,0
BKG2527062,2022-08-18,2022-09-10,Suite,2,23,0,0
BKG2529843,2022-09-09,2022-09-10,Deluxe,1,1,0,0
BKG2527816,2022-08-12,2022-09-10,Standard,2,29,0,0
BKG2525516,2022-08-12,2022-09-10,Deluxe,1,29,0,0
BKG2522872,2022-08-13,2022-09-10,Deluxe,1,28,0,0
BKG2521447,2022-08-26,2022-09-10,Standard,2,15,0,0
BKG2529633,2022-08-27,2022-09-10,Standard,3,14,0,0
BKG2528963,2022-08-21,2022-09-10,Standard,2,20,0,0
BKG2528303,2022-08-24,2022-09-10,Suite,1,17,1,0
BKG2523602,2022-08-25,2022-09-10,Deluxe,1,16,0,0
BKG2521456,2022-08-31,2022-09-10,Suite,1,10,1,0
BKG2524768,2022-08-30,2022-09-10,Suite,3,11,0,0
BKG2521532,2022-08-25,2022-09-10,Suite,3,16,0,0
BKG2524339,2022-09-05,2022-09-10,Standard,1,5,0,0
BKG2529573,2022-08-24,2022-09-10,Suite,1,17,0,0
BKG2522818,2022-08-20,2022-09-10,Standard,2,21,0,0
BKG2526513,2022-09-07,2022-09-10,Deluxe,1,3,0,0
BKG2521615,2022-09-06,2022-09-10,Deluxe,1,4,1,0
BKG2529366,2022-09-03,2022-09-10,Standard,1,7,0,0
BKG2526268,2022-08-31,2022-09-10,Suite,1,10,0,0
BKG2524073,2022-08-18,2022-09-10,Suite,2,23,0,0
BKG2529380,2022-08-31,2022-09-10,Standard,1,10,0,0
BKG2527908,2022-08-13,2022-09-10,Deluxe,2,28,0,0
BKG2523099,2022-08-26,2022-09-10,Deluxe,1,15,0,0
BKG2537855,2022-08-15,2022-09-11,Deluxe,2,27,1,0
BKG2533359,2022-08-17,2022-09-11,Deluxe,2,25,1,0
BKG2536224,2022-09-08,2022-09-11,Deluxe,3,3,0,0
BKG2536931,2022-08-22,2022-09-11,Suite,3,20,0,0
BKG2538523,2022-08-27,2022-09-11,Deluxe,3,15,0,0
BKG2536124,2022-09-01,2022-09-11,Standard,2,10,0,0
BKG2538919,2022-08-22,2022-09-11,Suite,1,20,0,0
BKG2532294,2022-08-16,2022-09-11,Deluxe,2,26,0,0
BKG2537046,2022-08-13,2022-09-11,Suite,2,29,0,1
BKG2532022,2022-08-24,2022-09-11,Suite,2,18,0,0
BKG2537320,2022-09-03,2022-09-11,Standard,2,8,0,0
BKG2534155,2022-09-02,2022-09-11,Deluxe,2,9,0,0
BKG2535918,2022-08-22,2022-09-11,Standard,1,20,0,0
BKG2534373,2022-08-17,2022-09-11,Deluxe,1,25,0,0
BKG2539463,2022-08-27,2022-09-11,Deluxe,3,15,0,0
BKG2537717,2022-09-05,2022-09-11,Suite,1,6,0,0
BKG2536425,2022-09-03,2022-09-11,Standard,2,8,0,0
BKG2533604,2022-08-24,2022-09-11,Standard,3,18,0,0
BKG2532859,2022-09-02,2022-09-11,Standard,2,9,0,0
BKG2533766,2022-08-17,2022-09-11,Deluxe,3,25,0,0
