date,category,sales_amount
2024-11-15,Beverages,773.11
2024-11-16,Breakfast,863.52
2024-11-16,Lunch,1092.98
2024-11-16,Dinner,680.1
2024-11-16,Beverages,714.9
2024-11-17,Breakfast,930.13
2024-11-17,Lunch,922.76
2024-11-17,Dinner,1115.23
2024-11-17,Beverages,188.36
2024-11-18,Breakfast,637.92
2024-11-18,Lunch,989.39
2024-11-18,Dinner,1368.66
2024-11-18,Beverages,1034.99
2024-11-19,Breakfast,1031.62
2024-11-19,Lunch,945.5
2024-11-19,Dinner,874.16
2024-11-19,Beverages,858.55
2024-11-20,Breakfast,912.45
2024-11-20,Lunch,1127.6
2024-11-20,Dinner,656.39
2024-11-20,Beverages,826.55
2024-11-21,Breakfast,899.68
2024-11-21,Lunch,1042.82
2024-11-21,Dinner,818.77
2024-11-21,Beverages,656.74
2024-11-22,Breakfast,1699.06
2024-11-22,Lunch,1020.89
2024-11-22,Dinner,1171.9
2024-11-22,Beverages,758.54
2024-11-23,Breakfast,749.06
2024-11-23,Lunch,817.05
2024-11-23,Dinner,1192.99
2024-11-23,Beverages,662.77
2024-11-24,Breakfast,1327.14
2024-11-24,Lunch,1140.95
2024-11-24,Dinner,812.88
2024-11-24,Beverages,505.28
2024-11-25,Breakfast,1032.06
2024-11-25,Lunch,951.57
2024-11-25,Dinner,1220.15
2024-11-25,Beverages,416.72
2024-11-26,Breakfast,666.6
2024-11-26,Lunch,709.94
2024-11-26,Dinner,699.18
2024-11-26,Beverages,589.68
2024-11-27,Breakfast,1004.01
2024-11-27,Lunch,1211.59
2024-11-27,Dinner,827.42
2024-11-27,Beverages,693.81
2024-11-28,Breakfast,1186.87
2024-11-28,Lunch,826.35
2024-11-28,Dinner,1273.99
2024-11-28,Beverages,948.89
2024-11-29,Breakfast,378.23
2024-11-29,Lunch,1458.35
2024-11-29,Dinner,902.99
2024-11-29,Beverages,707.99
2024-11-30,Breakfast,1164.2
2024-11-30,Lunch,1268.75
2024-11-30,Dinner,776.41
2024-11-30,Beverages,892.1
2024-12-01,Breakfast,839.9
2024-12-01,Lunch,797.88
2024-12-01,Dinner,790.55
2024-12-01,Beverages,758.67
2024-12-02,Breakfast,512.45
2024-12-02,Lunch,1049.95
2024-12-02,Dinner,1183.68
2024-12-02,Beverages,655.57
2024-12-03,Breakfast,868.57
2024-12-03,Lunch,1117.52
2024-12-03,Dinner,1345.9
2024-12-03,Beverages,696.49
2024-12-04,Breakfast,1054.55
2024-12-04,Lunch,818.63
2024-12-04,Dinner,923.8
2024-12-04,Beverages,945.75
2024-12-05,Breakfast,951.7
2024-12-05,Lunch,1248.71
2024-12-05,Dinner,1326.37
2024-12-05,Beverages,645.1
2024-12-06,Breakfast,1100.14
2024-12-06,Lunch,873.22
2024-12-06,Dinner,810.02
2024-12-06,Beverages,647.59
2024-12-07,Breakfast,1220.19
2024-12-07,Lunch,610.62
2024-12-07,Dinner,894.3
2024-12-07,Beverages,1057.59
2024-12-08,Breakfast,1081.94
2024-12-08,Lunch,1184.34
2024-12-08,Dinner,480.01
2024-12-08,Beverages,535.7
2024-12-09,Breakfast,1073.3
2024-12-09,Lunch,1092.82
2024-12-09,Dinner,1139.97
2024-12-09,Beverages,685.06
2024-12-10,Breakfast,791.78
2024-12-10,Lunch,892.46
2024-12-10,Dinner,1216.62
2024-12-10,Beverages,313.44
2024-12-11,Breakfast,814.76
2024-12-11,Lunch,1025.66
2024-12-11,Dinner,572.14
2024-12-11,Beverages,625.49
2024-12-12,Breakfast,840.37
2024-12-12,Lunch,453.5
2024-12-12,Dinner,1158.1
2024-12-12,Beverages,665.49
2024-12-13,Breakfast,763.32
2024-12-13,Lunch,1019.5
2024-12-13,Dinner,775.77
2024-12-13,Beverages,710.98
2024-12-14,Breakfast,1259.93
2024-12-14,Lunch,960.95
2024-12-14,Dinner,924.61
2024-12-14,Beverages,693.97
2024-12-15,Breakfast,1374.68
2024-12-15,Lunch,948.78
2024-12-15,Dinner,1014.71
2024-12-15,Beverages,401.07
2024-12-16,Breakfast,706.25
2024-12-16,Lunch,1096.18
2024-12-16,Dinner,1145.63
2024-12-16,Beverages,600.76
2024-12-17,Breakfast,1056.46
2024-12-17,Lunch,830.47
2024-12-17,Dinner,877.83
2024-12-17,Beverages,642.18
2024-12-18,Breakfast,862.27
2024-12-18,Lunch,1170.39
2024-12-18,Dinner,1483.03
2024-12-18,Beverages,605.53
2024-12-19,Breakfast,688.57
2024-12-19,Lunch,1090.49
2024-12-19,Dinner,968.22
2024-12-19,Beverages,950.87
2024-12-20,Breakfast,1124.03
2024-12-20,Lunch,1184.69
2024-12-20,Dinner,1176.35
2024-12-20,Beverages,1029.23
2024-12-21,Breakfast,955.11
2024-12-21,Lunch,836.47
2024-12-21,Dinner,1056.15
2024-12-21,Beverages,452.0
2024-12-22,Breakfast,1154.83
2024-12-22,Lunch,680.76
2024-12-22,Dinner,1245.03
2024-12-22,Beverages,680.92
2024-12-23,Breakfast,832.14
2024-12-23,Lunch,1168.76
2024-12-23,Dinner,499.41
2024-12-23,Beverages,743.8
2024-12-24,Breakfast,1220.58
2024-12-24,Lunch,804.63
2024-12-24,Dinner,868.79
2024-12-24,Beverages,706.0
2024-12-25,Breakfast,1165.76
2024-12-25,Lunch,935.75
2024-12-25,Dinner,1030.77
2024-12-25,Beverages,367.31
2024-12-26,Breakfast,1061.02
2024-12-26,Lunch,843.02
2024-12-26,Dinner,903.28
2024-12-26,Beverages,355.84
2024-12-27,Breakfast,961.14
2024-12-27,Lunch,1103.82
2024-12-27,Dinner,917.57
2024-12-27,Beverages,896.64
2024-12-28,Breakfast,856.54
2024-12-28,Lunch,1277.86
2024-12-28,Dinner,949.82
2024-12-28,Beverages,387.28
2024-12-29,Breakfast,1037.07
2024-12-29,Lunch,797.11
2024-12-29,Dinner,964.62
2024-12-29,Beverages,575.75
2024-12-30,Breakfast,1074.04
2024-12-30,Lunch,985.15
2024-12-30,Dinner,1102.22
2024-12-30,Beverages,838.46
2024-12-31,Breakfast,1049.71
2024-12-31,Lunch,929.28
2024-12-31,Dinner,652.9
2024-12-31,Beverages,1046.88
